0.699619	4513.441	163.6618	163.7412
1.124367	8240.15	596.9999	597.0276
0.498322	2924.503	173.9049	173.9673
0.057573	266.6312	2.305193	3.950389
0.653489	3883.213	179.7231	179.7929
0.183506	923.4779	15.93992	16.36522
0.149468	738.5205	17.01103	17.3835
0.585578	3824.549	275.2104	275.2534
0.069758	325.3251	1.653462	3.654978
0.715784	4257.437	209.2491	209.312
0.200811	1014.612	30.69232	30.92293
0.439395	2373.437	118.08	118.1661
0.438666	2460.524	68.6317	68.77961
0.600111	3785.418	190.8653	190.9281
0.277675	1525.714	23.93011	24.26754
0.276797	1476.741	31.08405	31.34419
0.274789	1434.927	24.41041	24.73975
0.288878	1526.257	26.96722	27.27248
0.588456	3450.138	283.7845	283.8263
0.86802	4870.999	364.0358	364.0758
0.382335	2099.85	48.00606	48.20299
0.43224	2361.774	71.64046	71.78109
0.649443	4095.478	197.1641	197.2275
0.669528	4061.418	214.2601	214.3194
0.769918	4812.882	330.9411	330.9824
0.316525	1688.443	39.37624	39.59501
0.154262	787.5444	16.06773	16.46553
0.604369	3537.324	199.5476	199.6079
0.12124	592.4375	11.34045	11.85929
1.147428	8433.85	575.5216	575.5506
1.080167	7889.955	538.5037	538.5338
0.330876	1806.279	37.18663	37.42314
0.981634	6746.246	430.3184	430.3544
0.271909	1386.224	31.20346	31.46056
0.339463	1858.017	34.26042	34.52017
0.333278	1729.293	82.095	82.20278
0.239327	1209.682	18.40165	18.81133
0.353533	2018.113	84.99569	85.10282
0.580909	3464.696	150.4726	150.5509
0.601486	3346.622	184.3017	184.3668
0.800336	4807.699	293.9911	294.0386
1.001655	6812.757	375.3976	375.4393
0.481881	2796.726	131.1047	131.1861
0.069648	321.0709	3.220687	4.582002
0.383212	2190.642	85.85601	85.9664
0.859933	5652.105	378.0283	378.0666
0.389825	2172.465	55.62096	55.79268
0.222945	1092.106	17.24864	17.67263
0.194497	991.9965	13.13441	13.65835
0.509317	2888.209	183.5418	183.6017
0.24735	1286.026	18.61971	19.03033
0.460897	2748.052	102.9261	103.0273
0.263839	1407.821	51.59675	51.75058
0.368411	2054.05	105.2087	105.2971
0.120589	587.6906	4.406787	5.607043
0.188536	927.4015	26.10796	26.37237
0.201787	988.1182	21.08702	21.4219
0.144925	706.9797	7.175141	8.010552
0.777699	5023.905	247.178	247.2336
0.671581	4088.06	179.8141	179.8849
0.507501	2986.47	150.3787	150.4516
1.160919	8504.563	437.3382	437.3765
0.855667	5434.951	454.7594	454.7911
0.349501	1913.838	96.70521	96.79886
0.138361	667.0694	8.014257	8.759841
0.343262	1884.953	33.34806	33.6163
0.712821	4560.422	244.5761	244.6299
0.232603	1185.967	26.48992	26.77278
0.600323	3469.657	276.7811	276.8244
0.43598	2562.711	137.5939	137.6675
1.067253	6667.87	542.9932	543.0229
0.245467	1236.46	28.47953	28.74879
0.225274	1115.777	24.50391	24.80545
0.433829	2347.337	190.8574	190.9103
0.270006	1439.501	23.15379	23.49807
0.307066	1650.824	46.02102	46.20569
0.514394	3131.564	141.8654	141.9433
0.576079	3645.776	159.4669	159.5404
0.963001	6336.61	252.7011	252.7618
0.191045	971.1557	10.19506	10.85742
0.530891	3294.593	109.1157	109.2186
1.584347	11668.13	808.1544	808.1782
0.588773	3376.367	167.6155	167.6863
0.604342	3747.483	272.4602	272.5043
0.793919	4985.877	201.4848	201.5538
0.558785	3142.211	162.2532	162.3243
0.994892	6607.296	511.9641	511.9946
0.091343	439.1883	3.786021	5.054752
0.409313	2276.236	60.85488	61.0158
0.304592	1672.959	64.08969	64.22192
0.28467	1462.086	42.76476	42.95663
0.333828	1884.492	41.98755	42.19805
0.688885	4465.446	318.1124	318.153
0.461366	2707.809	75.1413	75.28
0.157671	806.2511	18.63059	18.97719
0.201639	1051.948	20.32909	20.67615
0.93146	5858.352	336.477	336.5218
0.484181	2830.082	70.91039	71.06112
0.477473	2792.409	80.4457	80.57762
0.263319	1382.32	22.31591	22.66901
0.414696	2400.334	99.55315	99.65226
0.347861	1894.82	35.06072	35.31761
0.138596	681.578	5.378987	6.437891
0.842745	5562.525	292.0241	292.0732
0.464097	2672.916	117.2693	117.3585
0.075356	351.6795	3.766104	4.996176
0.313159	1620.244	48.9639	49.13912
0.351621	1972.179	90.93761	91.03749
1.044056	7900.108	490.007	490.0396
0.626496	3832.65	305.5093	305.5495
0.990514	6780.527	358.477	358.5204
0.3875	2051.926	84.71362	84.82613
0.404842	2111.505	138.4338	138.5042
0.406149	2312.7	73.07161	73.20516
0.40282	2278.201	100.0789	100.176
0.039495	182.9769	0.7904407	3.228538
1.566659	12421.47	787.0465	787.0708
0.327524	1752.58	41.74334	41.95314
0.660206	3933.212	241.2279	241.2802
1.004	6466.109	349.5881	349.6328
0.808805	5583.82	412.0332	412.0673
0.15888	786.2026	10.74691	11.33861
0.893542	5795.035	326.834	326.8792
0.233433	1175.147	36.66961	36.87476
0.177479	914.3103	16.97088	17.36624
0.602995	3879.319	207.7592	207.817
0.510016	3148.544	195.1708	195.2271
0.818469	5161.609	240.0582	240.1171
0.397372	2225.043	52.15169	52.33658
0.374624	2075.753	105.5601	105.6489
0.291021	1635.185	45.08242	45.2663
0.2357	1283.92	44.80484	44.97357
0.628605	3789.124	145.7832	145.8675
0.677649	4478.764	231.7321	231.7873
0.432215	2229.806	172.5518	172.6102
0.105759	510.2887	2.835271	4.432937
0.263707	1370.526	21.17659	21.5486
0.328091	1626.647	75.14858	75.26542
0.272573	1296.342	54.94537	55.09195
0.678638	4207.771	185.7983	185.8672
