1	3179.0292562068266	0.06234918289078109	0.536242	3127.451442857631
2	5598.86814107714	0.13609118703864673	0.853627	6389.057014012718
3	6099.7220757149935	0.13234640750631235	0.915209	4518.193269374384
4	6259.630185484994	0.056471122848559235	0.934648	6191.122835780745
5	7854.12287801569	0.0677886139322947	1.12349	8986.576123202416
6	10627.623785674401	0.11346762244367034	1.43565	9065.841664408938
7	10882.769551712297	0.11328984241885777	1.46357	9435.212311059393
8	13089.76274382591	0.11089890883343072	1.70072	10393.080241338674
9	15128.469106667495	0.1105715095723332	1.91399	14363.52110031846
10	17780.305793005668	0.11116259464540326	2.18488	17291.013481948175
11	17781.494442028605	0.11166231554081057	2.185	21485.78686037796
12	17781.98971589965	0.08802050684685202	2.18505	17695.76997396711
13	18092.32711330128	0.11374204499995036	2.21634	16999.149999921145
14	20645.074150727785	0.09610539520649593	2.47092	20807.372951791243
15	20645.68132600399	0.09524612617600217	2.47098	20975.45620498036
16	20651.652015670417	0.09579899318373691	2.47157	20910.625502196017
17	21691.610711350215	0.11410312698881822	2.57398	24436.127650576334
18	22744.41257271826	0.10088405350291094	2.67697	23483.543066001253
19	24252.199584827107	0.11681575784879482	2.82336	24284.664904503938
20	27391.623555497277	0.12090135897702983	3.12443	29402.539465500075
21	28677.988786256283	0.12203399003590831	3.24649	29620.748948157037
22	32637.552646141925	0.19703693401661138	3.61809	32379.07218424312
23	34007.333365065686	0.12880755370727823	3.74534	33166.028742660754
24	35385.5231438068	0.13121093015770802	3.87276	32972.9391136692
25	38465.81309754499	0.13444431792584735	4.1555	32360.56586769919
26	40140.68049490988	0.1366212423388916	4.30814	42853.31390461732
27	40140.79048361229	0.1404993648407592	4.30815	41624.8952224734
28	40144.200150153694	0.1366446694609807	4.30846	40868.777803594225
29	41822.65315039204	0.15002147761498352	4.46071	42650.066316717464
30	41822.763643286045	0.1416643429839948	4.46072	38416.58091348661
31	45665.648008943186	0.14371677526989685	4.80682	48461.02596405316
32	49923.60829938148	0.15068586724473637	5.18667	39043.92982786948
