0.255845	1315.444	19.70238	20.09651
0.647095	4103.948	108.654	108.7688
0.155555	763.2224	4.689365	5.913316
0.064446	304.2162	0.8209422	3.339687
1.409627	10601.45	316.7472	316.805
1.006907	7057.135	191.1732	191.2552
0.330143	1772.245	14.03433	14.64888
1.296547	9109.02	429.0874	429.1286
0.387133	2125.616	31.56588	31.86644
0.862731	5655.353	111.1198	111.2504
0.534625	3198.243	55.99212	56.19313
3.077531	27754.51	2221.52	2221.53
0.443356	2644.653	56.45628	56.63698
0.466954	2642.513	84.21927	84.34384
0.27414	1464.243	16.52862	17.01074
0.23903	1239.31	17.00675	17.44899
0.553421	3312.338	56.21083	56.41478
1.082904	7867.775	289.885	289.941
1.407636	9741.339	547.5865	547.6199
0.86476	5512.257	154.1802	154.2744
0.278055	1461.948	16.98144	17.45402
0.369898	2042.421	24.55867	24.9352
0.600439	3434.023	261.743	261.7889
0.130488	642.4801	4.797947	5.942305
0.271332	1389.066	32.20966	32.45856
0.739485	4621.698	94.6699	94.8113
0.546314	3364.865	45.91799	46.16572
1.313259	9452.478	422.6431	422.6852
0.143015	707.6547	7.530575	8.327278
0.457446	2591.462	44.7811	45.01243
0.904026	5922.727	265.7742	265.8301
1.388852	9479.848	728.1343	728.1593
0.160381	800.5641	7.172946	8.034937
0.373508	2115.055	24.64494	25.02198
0.225011	1144.768	9.612818	10.35703
0.520303	3088.419	51.91468	52.12833
1.746252	14640.98	638.1687	638.2001
1.237512	8685.733	259.2031	259.2698
0.835861	5699.99	134.573	134.679
0.246832	1277.755	7.055541	8.076303
0.307158	1654.153	20.99293	21.39479
0.292532	1528.531	16.89044	17.37642
1.254979	9251.315	466.4185	466.4558
0.989354	7511.813	280.0511	280.1066
0.315803	1709.393	15.70507	16.24522
0.055972	258.961	0.636846	3.263969
0.085897	405.8536	1.445789	3.627325
0.68548	4283.906	60.87067	61.08174
0.193306	975.1271	20.77812	21.11246
1.164703	7827.885	236.7412	236.8122
0.662324	4015.565	181.8506	181.9201
1.118272	8094.334	257.7374	257.8014
0.312542	1679.109	34.34808	34.59717
0.450137	2528.372	114.9646	115.0542
0.843503	5593.321	230.1398	230.2021
0.11287	540.364	2.0844	4.018962
0.589884	3517.694	92.45329	92.58171
0.948029	6484.472	271.1296	271.1858
0.792205	5206.563	78.58861	78.76512
0.22905	1214.992	15.29114	15.77305
0.312708	1683.655	14.65069	15.22566
0.36429	2002.081	62.07569	62.22448
1.112698	7946.718	172.5004	172.5958
0.852269	5457.908	117.6303	117.7528
1.857117	14141.42	959.063	959.0844
0.299809	1590.544	16.64653	17.14497
0.160276	802.9876	4.215635	5.556777
0.353327	1947.404	31.10775	31.3992
0.923708	6197.811	204.9578	205.0311
0.476926	2782.57	30.10509	30.45565
0.502574	2930.926	45.71225	45.95034
0.375693	2055.73	52.44592	52.62466
0.436846	2428.626	46.3243	46.54268
0.798384	5136.726	135.8079	135.9105
0.130197	631.2594	1.866461	3.970691
0.076584	362.6455	0.8118282	3.386879
0.101774	473.4573	18.43275	18.74217
0.873932	5717.532	200.235	200.3079
0.655136	4086.63	91.81361	91.95036
0.837467	5582.622	98.97063	99.11493
0.471307	2713.638	31.13314	31.47016
0.327461	1756.954	35.57121	35.81716
0.216472	1112.407	9.446778	10.19184
0.286658	1516.116	20.51014	20.90849
0.332663	1842.974	24.12939	24.49325
0.630717	3782.273	61.91519	62.11374
0.646627	3959.349	64.33688	64.53053
0.100819	476.1969	2.336864	4.115522
0.413315	2345.494	29.08395	29.42085
0.543391	3308.587	89.3238	89.45104
0.321003	1781.716	29.21294	29.50912
1.243562	8507.296	279.3628	279.4248
0.209153	1042.563	44.07408	44.23753
0.16826	839.6906	7.538082	8.375372
0.326285	1773.387	28.33375	28.6414
0.301437	1608.88	18.38801	18.84155
0.244885	1280.341	14.80042	15.31164
1.143203	8150.543	200.4272	200.5103
1.390432	10209.34	255.5612	255.6325
2.988383	27041.85	1202.829	1202.849
1.030868	6595.963	376.1199	376.1621
1.096933	7859.847	284.1416	284.1991
0.563161	3410.943	110.8896	110.9941
0.494082	2937.281	50.81573	51.0281
0.165397	829.1639	5.550701	6.637494
0.956568	6324.123	143.5473	143.6537
0.81989	5730.517	221.7102	221.774
0.817259	5513.687	219.8563	219.9205
1.769665	13455.18	889.2257	889.2483
0.505066	3002.736	70.05867	70.21467
0.717988	4584.625	72.74851	72.92959
0.66711	4003.387	173.4903	173.5634
0.861849	5572.402	103.6942	103.8339
0.414013	2274.216	38.27832	38.53514
0.5147	3042.562	59.35734	59.54322
1.025757	7005.154	140.0517	140.1647
0.362593	1969.326	99.06976	99.16284
0.73495	4828.385	134.1904	134.2898
1.313947	9702.954	328.4196	328.4737
0.391491	2170.162	42.57736	42.80193
0.337931	1818.96	32.51433	32.78732
0.068665	314.0824	1.411104	3.547707
0.824355	5471.274	89.11234	89.27128
0.875288	5448.444	178.0167	178.0988
0.717214	4442.955	95.19447	95.33285
0.099784	472.5166	1.110045	3.560952
1.428198	10908.73	449.1815	449.2226
0.184145	921.6737	10.94809	11.5593
0.716086	4845.194	197.703	197.7696
0.53063	3094.462	63.52802	63.70456
1.175923	8316.027	530.1774	530.2092
0.704378	4516.902	129.4351	129.5359
0.848522	5551.392	102.3433	102.4838
1.330293	9687.229	236.3864	236.4619
0.717407	4361.168	119.3231	119.4336
1.025886	7467.62	221.8758	221.9471
1.053654	7209.533	144.5799	144.6907
0.121935	589.6249	2.505735	4.281915
0.214461	1109.166	7.592067	8.498078
0.254339	1326.103	7.764245	8.713746
0.128975	610.4814	5.223677	6.287766
2.776326	24214.98	1761.569	1761.583
0.275965	1454.745	13.27062	13.86822
0.858986	5497.25	162.7697	162.8587
0.64039	3916.655	112.9182	113.0281
0.657937	4010.127	155.4567	155.5377
1.161868	8131.386	384.3244	384.3681
0.511251	3007.315	44.33867	44.58632
0.106822	500.0341	2.374254	4.156732
0.507356	3002.391	126.0897	126.1766
0.145439	714.7561	2.467265	4.334486
0.75034	4710.347	75.06773	75.24734
0.390858	2164.299	53.31795	53.49731
0.5682	3412.269	71.67647	71.83878
0.543173	3457.68	172.901	172.9667
0.393748	2202.279	23.62429	24.02783
1.132387	7502.972	320.9908	321.0425
0.202792	1028.248	5.528207	6.695052
0.34455	1846.248	24.3783	24.74463
0.695079	4231.19	120.8821	120.9893
0.880082	5702.411	95.99509	96.14768
0.780693	5042.854	218.2078	218.271
0.511551	2990.166	46.09538	46.33372
2.090021	16798.39	1140.967	1140.986
0.283131	1508.023	12.80988	13.43502
0.194648	986.0791	10.1408	10.811
0.311407	1668.831	19.54015	19.97402
0.495667	2892.946	32.32109	32.65453
0.427745	2399.678	56.51604	56.69324
0.263448	1395.713	10.69436	11.41302
0.659522	4127.716	75.55604	75.72275
0.987188	6985.778	343.4072	343.4524
0.615833	3879.791	85.50003	85.6421
0.42623	2433.417	62.8326	62.99175
0.721251	4710.692	207.3911	207.4549
0.175673	885.2144	8.629257	9.380316
0.203347	1042.659	20.90466	21.24341
0.838712	5590.933	151.8718	151.966
1.010517	7269.071	213.7305	213.804
0.408577	2260.871	38.63765	38.89039
0.334758	1807.262	15.23964	15.81114
0.638628	3871.507	262.5259	262.5731
0.617921	3955.839	290.9674	291.0093
0.9888	6662.469	223.7577	223.8272
0.331049	1811.854	18.23746	18.71511
0.529733	3141.964	47.63737	47.87234
0.094643	453.4023	2.545788	4.217599
0.2837	1480.019	25.59735	25.91613
0.4353	2497.973	41.29222	41.53662
0.713236	4390.99	172.0545	172.1308
0.503294	2979.421	56.02773	56.2223
0.250988	1308.158	17.92716	18.35592
0.505151	2974.615	30.53	30.88632
1.008482	7043.348	243.3207	243.3852
0.357842	1956.306	41.38844	41.60931
0.410007	2309.45	29.19604	29.53029
1.634187	12514.86	650.4685	650.4985
0.867124	5839.948	208.3064	208.3763
0.925756	6284.03	181.7952	181.8779
0.649397	3929.527	170.8209	170.8941
0.700468	4363.612	70.12147	70.30689
0.67125	4282.276	135.6281	135.7219
0.367102	2021.028	20.09878	20.55545
0.181052	903.9104	3.737274	5.257368
0.969407	6812.746	246.7717	246.8341
0.45419	2555.045	56.65354	56.83589
0.472201	2677.509	68.99139	69.14428
0.898112	6010.447	229.1282	229.1929
0.366256	1996.904	31.10749	31.40414
0.481408	2746.669	58.20049	58.38349
0.337038	1849.601	21.04301	21.46187
0.228156	1173.483	6.953401	7.955885
0.568374	3397.497	83.75447	83.89344
0.355621	1943.665	17.36045	17.87908
0.692111	4270.352	69.10983	69.29676
1.4337	10402.76	451.156	451.1969
0.298878	1588.579	19.00408	19.44154
0.438632	2489.491	46.03817	46.25837
0.254539	1356.133	20.4262	20.80579
1.03848	7009.491	261.6769	261.7377
0.275725	1425.949	60.75446	60.88773
2.336685	18621.81	838.2736	838.3002
1.025298	6804.728	282.2179	282.2739
0.416293	2349.465	66.50273	66.6513
1.225083	8816.161	327.4366	327.4892
1.411728	9919.111	529.162	529.1967
1.285585	8989.501	275.4797	275.5435
0.33108	1866.509	23.1276	23.50611
0.133068	644.548	4.50946	5.718099
0.384667	2116.392	19.27149	19.75841
0.505346	3014.231	32.98757	33.31768
0.712785	4427.381	145.483	145.5733
0.753774	4701.466	178.6857	178.7614
0.425316	2354.033	65.37949	65.53228
1.250797	9200.246	384.6899	384.7351
1.531947	10707.14	706.0634	706.0903
1.022823	6971.485	237.0185	237.0851
0.793232	5087.026	153.5895	153.6799
1.113952	6702.113	455.2662	455.3024
0.165259	821.961	3.171135	4.826838
0.638594	3726.958	94.69202	94.82283
1.53131	11252.41	412.2347	412.2808
0.551509	3630.547	161.093	161.1642
0.644064	4015.295	65.76507	65.95413
1.133985	8143.435	493.6163	493.6499
0.309225	1653.098	17.01556	17.51049
1.52997	11625.91	418.7515	418.7968
0.16326	813.6958	4.07397	5.457557
0.286956	1534.496	17.42357	17.891
0.255379	1313.43	12.38304	13.00051
0.605233	3595.668	73.33348	73.49756
0.526463	3103.635	44.05461	44.30775
0.164007	807.241	3.090633	4.770755
0.965184	6433.587	140.5844	140.6936
