0.095288	432.9956	36.26675	36.42254
0.099956	491.0705	31.53991	31.72096
0.088698	396.7339	25.53987	25.75711
0.102531	461.627	36.70087	36.85753
0.07173	342.9524	16.63922	16.95708
0.081819	418.4689	30.05581	30.23751
0.029271	134.8149	2.545481	4.00004
0.035195	157.4746	4.699801	5.636475
0.07618	341.5954	22.11685	22.35969
0.060585	283.5668	18.427	18.70637
0.066283	316.3734	14.1418	14.50932
0.114869	626.9393	42.87178	43.0099
0.091869	402.5896	34.00491	34.16965
0.071053	327.3814	19.81766	20.08482
0.094237	406.4231	31.29218	31.47215
